date,day_of_week,month,year,day_of_month,quarter,is_ramadan,is_payday,is_navruz,transaction_volume,avg_transaction_value,region
2023-12-22,4,12,2023,22,4,0.0,0,0,4089363,17965,Samarkand
2023-12-23,5,12,2023,23,4,0.0,0,0,3392591,18866,Namangan
2023-12-24,6,12,2023,24,4,0.0,0,0,3466519,18381,Samarkand
2023-12-25,0,12,2023,25,4,0.0,1,0,5256715,17242,Tashkent
2023-12-26,1,12,2023,26,4,0.0,0,0,4466161,17582,Samarkand
2023-12-27,2,12,2023,27,4,0.0,0,0,4507365,18532,Samarkand
2023-12-28,3,12,2023,28,4,0.0,0,0,4456922,18313,Tashkent
2023-12-29,4,12,2023,29,4,0.0,0,0,4384165,17917,Andijan
2023-12-30,5,12,2023,30,4,0.0,0,0,3537624,17999,Fergana
2023-12-31,6,12,2023,31,4,0.0,0,0,3579078,18944,Samarkand
2024-01-01,0,1,2024,1,1,0.0,0,0,4096413,17976,Tashkent
2024-01-02,1,1,2024,2,1,0.0,0,0,4528812,18324,Samarkand
2024-01-03,2,1,2024,3,1,0.0,0,0,4273599,20133,Tashkent
2024-01-04,3,1,2024,4,1,0.0,0,0,4297405,17262,Tashkent
2024-01-05,4,1,2024,5,1,0.0,0,0,4419569,16923,Samarkand
2024-01-06,5,1,2024,6,1,0.0,0,0,3386448,19035,Tashkent
2024-01-07,6,1,2024,7,1,0.0,0,0,3486027,17869,Samarkand
2024-01-08,0,1,2024,8,1,0.0,0,0,4358278,18160,Tashkent
2024-01-09,1,1,2024,9,1,0.0,0,0,4206811,17794,Tashkent
2024-01-10,2,1,2024,10,1,0.0,1,0,5341812,18214,Tashkent
2024-01-11,3,1,2024,11,1,0.0,0,0,4122167,19704,Andijan
2024-01-12,4,1,2024,12,1,0.0,0,0,4342241,19071,Samarkand
2024-01-13,5,1,2024,13,1,0.0,0,0,3370685,19122,Fergana
2024-01-14,6,1,2024,14,1,0.0,0,0,3349921,17303,Tashkent
2024-01-15,0,1,2024,15,1,0.0,0,0,4312220,17519,Tashkent
2024-01-16,1,1,2024,16,1,0.0,0,0,4011639,16172,Andijan
2024-01-17,2,1,2024,17,1,0.0,0,0,4246581,17799,Tashkent
2024-01-18,3,1,2024,18,1,0.0,0,0,4361711,19215,Tashkent
2024-01-19,4,1,2024,19,1,0.0,0,0,4377078,18867,Samarkand
2024-01-20,5,1,2024,20,1,0.0,0,0,3255742,18280,Tashkent
2024-01-21,6,1,2024,21,1,0.0,0,0,3570246,18443,Namangan
2024-01-22,0,1,2024,22,1,0.0,0,0,4209299,17913,Samarkand
2024-01-23,1,1,2024,23,1,0.0,0,0,4533312,18631,Tashkent
2024-01-24,2,1,2024,24,1,0.0,0,0,4442428,19084,Tashkent
2024-01-25,3,1,2024,25,1,0.0,1,0,5195378,17182,Tashkent
2024-01-26,4,1,2024,26,1,0.0,0,0,4685919,18718,Namangan
2024-01-27,5,1,2024,27,1,0.0,0,0,3252498,19227,Fergana
2024-01-28,6,1,2024,28,1,0.0,0,0,3544165,18153,Tashkent
2024-01-29,0,1,2024,29,1,0.0,0,0,4561952,19049,Tashkent
2024-01-30,1,1,2024,30,1,0.0,0,0,4272360,20744,Fergana
2024-01-31,2,1,2024,31,1,0.0,0,0,4638589,18412,Samarkand
2024-02-01,3,2,2024,1,1,0.0,0,0,3692794,18814,Tashkent
2024-02-02,4,2,2024,2,1,0.0,0,0,3776385,17912,Tashkent
2024-02-03,5,2,2024,3,1,0.0,0,0,2944777,18651,Tashkent
2024-02-04,6,2,2024,4,1,0.0,0,0,2901237,18878,Fergana
2024-02-05,0,2,2024,5,1,0.0,0,0,3864194,18669,Andijan
2024-02-06,1,2,2024,6,1,0.0,0,0,3864885,17701,Tashkent
2024-02-07,2,2,2024,7,1,0.0,0,0,3486952,18685,Samarkand
2024-02-08,3,2,2024,8,1,0.0,0,0,3948136,19693,Tashkent
2024-02-09,4,2,2024,9,1,0.0,0,0,3505810,18886,Tashkent
2024-02-10,5,2,2024,10,1,0.0,1,0,3724553,19300,Tashkent
2024-02-11,6,2,2024,11,1,0.0,0,0,3066560,18344,Namangan
2024-02-12,0,2,2024,12,1,0.0,0,0,3600836,19137,Samarkand
2024-02-13,1,2,2024,13,1,0.0,0,0,3706420,18764,Samarkand
2024-02-14,2,2,2024,14,1,0.0,0,0,3604739,17784,Tashkent
2024-02-15,3,2,2024,15,1,0.0,0,0,3742304,18803,Tashkent
2024-02-16,4,2,2024,16,1,0.0,0,0,3731415,17758,Tashkent
2024-02-17,5,2,2024,17,1,0.0,0,0,3041297,18049,Fergana
2024-02-18,6,2,2024,18,1,0.0,0,0,3106539,18710,Tashkent
2024-02-19,0,2,2024,19,1,0.0,0,0,3999064,18800,Fergana
2024-02-20,1,2,2024,20,1,0.0,0,0,3705589,17614,Tashkent
2024-02-21,2,2,2024,21,1,0.0,0,0,3762304,19412,Tashkent
2024-02-22,3,2,2024,22,1,0.0,0,0,3541582,19030,Samarkand
2024-02-23,4,2,2024,23,1,0.0,0,0,3678002,18012,Tashkent
2024-02-24,5,2,2024,24,1,0.0,0,0,3081425,17349,Tashkent
2024-02-25,6,2,2024,25,1,0.0,1,0,3856832,18467,Tashkent
2024-02-26,0,2,2024,26,1,0.0,0,0,3622089,18230,Fergana
2024-02-27,1,2,2024,27,1,0.0,0,0,3723081,18681,Fergana
2024-02-28,2,2,2024,28,1,0.0,0,0,3812666,18303,Tashkent
2024-02-29,3,2,2024,29,1,0.0,0,0,3862751,16991,Samarkand
2024-03-01,4,3,2024,1,1,0.0,0,0,4867606,18290,Tashkent
2024-03-02,5,3,2024,2,1,0.0,0,0,3993752,18360,Tashkent
2024-03-03,6,3,2024,3,1,0.0,0,0,3855981,19114,Tashkent
2024-03-04,0,3,2024,4,1,0.0,0,0,5040444,18052,Namangan
2024-03-05,1,3,2024,5,1,0.0,0,0,5157946,19957,Tashkent
2024-03-06,2,3,2024,6,1,0.0,0,0,5053238,17089,Tashkent
2024-03-07,3,3,2024,7,1,0.0,0,0,4967978,19670,Tashkent
2024-03-08,4,3,2024,8,1,0.0,0,0,5038349,18446,Tashkent
2024-03-09,5,3,2024,9,1,0.0,0,0,3936611,19316,Samarkand
2024-03-10,6,3,2024,10,1,1.0,1,0,4182117,18696,Tashkent
2024-03-11,0,3,2024,11,1,1.0,0,0,4418425,19547,Tashkent
2024-03-12,1,3,2024,12,1,1.0,0,0,4754177,18329,Samarkand
2024-03-13,2,3,2024,13,1,1.0,0,0,4572581,17764,Tashkent
2024-03-14,3,3,2024,14,1,1.0,0,0,4423138,19782,Fergana
2024-03-15,4,3,2024,15,1,1.0,0,0,4604738,18559,Samarkand
2024-03-16,5,3,2024,16,1,1.0,0,0,3450554,18830,Tashkent
2024-03-17,6,3,2024,17,1,1.0,0,0,3664474,19644,Fergana
2024-03-18,0,3,2024,18,1,1.0,0,0,4557693,17834,Tashkent
2024-03-19,1,3,2024,19,1,1.0,0,0,4475812,19140,Samarkand
2024-03-20,2,3,2024,20,1,1.0,0,1,6182322,18195,Tashkent
2024-03-21,3,3,2024,21,1,1.0,0,1,5696761,18565,Tashkent
2024-03-22,4,3,2024,22,1,1.0,0,1,5809681,18732,Samarkand
2024-03-23,5,3,2024,23,1,1.0,0,1,4522646,17477,Namangan
2024-03-24,6,3,2024,24,1,1.0,0,0,3541248,18058,Andijan
2024-03-25,0,3,2024,25,1,1.0,1,0,5894058,19765,Samarkand
2024-03-26,1,3,2024,26,1,1.0,0,0,4925522,19397,Tashkent
2024-03-27,2,3,2024,27,1,1.0,0,0,4641283,18641,Tashkent
2024-03-28,3,3,2024,28,1,1.0,0,0,4620370,18889,Tashkent
2024-03-29,4,3,2024,29,1,1.0,0,0,4206874,18463,Samarkand
2024-03-30,5,3,2024,30,1,1.0,0,0,3462295,19787,Tashkent
2024-03-31,6,3,2024,31,1,1.0,0,0,3430511,18545,Andijan
2024-04-01,0,4,2024,1,2,1.0,0,0,3474829,18894,Tashkent
2024-04-02,1,4,2024,2,2,1.0,0,0,3542364,19629,Tashkent
2024-04-03,2,4,2024,3,2,1.0,0,0,3501980,18094,Tashkent
2024-04-04,3,4,2024,4,2,1.0,0,0,3289583,19967,Namangan
2024-04-05,4,4,2024,5,2,1.0,0,0,3682421,17499,Fergana
2024-04-06,5,4,2024,6,2,1.0,0,0,2671456,20030,Samarkand
2024-04-07,6,4,2024,7,2,1.0,0,0,2820335,18432,Tashkent
2024-04-08,0,4,2024,8,2,1.0,0,0,3881974,18539,Namangan
2024-04-09,1,4,2024,9,2,1.0,0,0,3455697,17225,Tashkent
2024-04-10,2,4,2024,10,2,0.0,1,0,4474164,18377,Namangan
2024-04-11,3,4,2024,11,2,0.0,0,0,4037073,17912,Samarkand
2024-04-12,4,4,2024,12,2,0.0,0,0,4267262,18261,Tashkent
2024-04-13,5,4,2024,13,2,0.0,0,0,3440724,18641,Samarkand
2024-04-14,6,4,2024,14,2,0.0,0,0,3036429,19521,Fergana
2024-04-15,0,4,2024,15,2,0.0,0,0,4179114,18924,Tashkent
2024-04-16,1,4,2024,16,2,0.0,0,0,4024853,19008,Namangan
2024-04-17,2,4,2024,17,2,0.0,0,0,4087278,17889,Tashkent
2024-04-18,3,4,2024,18,2,0.0,0,0,4542700,18064,Tashkent
2024-04-19,4,4,2024,19,2,0.0,0,0,3864469,20211,Tashkent
2024-04-20,5,4,2024,20,2,0.0,0,0,3242398,18187,Tashkent
2024-04-21,6,4,2024,21,2,0.0,0,0,3272649,20104,Samarkand
2024-04-22,0,4,2024,22,2,0.0,0,0,4301186,18588,Tashkent
2024-04-23,1,4,2024,23,2,0.0,0,0,4141830,18788,Fergana
2024-04-24,2,4,2024,24,2,0.0,0,0,4180049,19646,Tashkent
2024-04-25,3,4,2024,25,2,0.0,1,0,4962884,19811,Andijan
2024-04-26,4,4,2024,26,2,0.0,0,0,4180721,18708,Samarkand
2024-04-27,5,4,2024,27,2,0.0,0,0,3184649,18489,Namangan
2024-04-28,6,4,2024,28,2,0.0,0,0,3312071,18759,Tashkent
2024-04-29,0,4,2024,29,2,0.0,0,0,4085448,19077,Tashkent
2024-04-30,1,4,2024,30,2,0.0,0,0,4212884,19524,Tashkent
2024-05-01,2,5,2024,1,2,0.0,0,0,4318293,18817,Samarkand
2024-05-02,3,5,2024,2,2,0.0,0,0,4521929,19313,Namangan
2024-05-03,4,5,2024,3,2,0.0,0,0,4321807,20132,Tashkent
2024-05-04,5,5,2024,4,2,0.0,0,0,3141053,19130,Tashkent
2024-05-05,6,5,2024,5,2,0.0,0,0,3554500,19077,Namangan
2024-05-06,0,5,2024,6,2,0.0,0,0,4184468,17616,Tashkent
2024-05-07,1,5,2024,7,2,0.0,0,0,4231823,16730,Fergana
2024-05-08,2,5,2024,8,2,0.0,0,0,4245530,19149,Samarkand
2024-05-09,3,5,2024,9,2,0.0,0,0,4592162,18766,Namangan
2024-05-10,4,5,2024,10,2,0.0,1,0,4860952,18434,Tashkent
2024-05-11,5,5,2024,11,2,0.0,0,0,3827862,19044,Tashkent
2024-05-12,6,5,2024,12,2,0.0,0,0,3547682,18804,Samarkand
2024-05-13,0,5,2024,13,2,0.0,0,0,4406679,19758,Andijan
2024-05-14,1,5,2024,14,2,0.0,0,0,4361793,18928,Tashkent
2024-05-15,2,5,2024,15,2,0.0,0,0,4425082,18265,Tashkent
2024-05-16,3,5,2024,16,2,0.0,0,0,4470106,19659,Samarkand
2024-05-17,4,5,2024,17,2,0.0,0,0,4495661,18696,Andijan
2024-05-18,5,5,2024,18,2,0.0,0,0,3497334,19295,Namangan
2024-05-19,6,5,2024,19,2,0.0,0,0,3436477,18495,Andijan
2024-05-20,0,5,2024,20,2,0.0,0,0,4359061,18361,Tashkent
2024-05-21,1,5,2024,21,2,0.0,0,0,4370870,18951,Tashkent
2024-05-22,2,5,2024,22,2,0.0,0,0,4366905,18898,Samarkand
2024-05-23,3,5,2024,23,2,0.0,0,0,4604730,19275,Namangan
2024-05-24,4,5,2024,24,2,0.0,0,0,4513380,18680,Tashkent
2024-05-25,5,5,2024,25,2,0.0,1,0,3705038,17429,Tashkent
2024-05-26,6,5,2024,26,2,0.0,0,0,3535016,18555,Fergana
2024-05-27,0,5,2024,27,2,0.0,0,0,4454393,19540,Tashkent
2024-05-28,1,5,2024,28,2,0.0,0,0,4420412,18671,Tashkent
2024-05-29,2,5,2024,29,2,0.0,0,0,4358678,18715,Samarkand
2024-05-30,3,5,2024,30,2,0.0,0,0,4630498,19705,Samarkand
2024-05-31,4,5,2024,31,2,0.0,0,0,4603109,18349,Fergana
2024-06-01,5,6,2024,1,2,0.0,0,0,3190747,17688,Tashkent
2024-06-02,6,6,2024,2,2,0.0,0,0,3348991,18797,Samarkand
2024-06-03,0,6,2024,3,2,0.0,0,0,4064041,18542,Samarkand
2024-06-04,1,6,2024,4,2,0.0,0,0,3998438,18160,Samarkand
2024-06-05,2,6,2024,5,2,0.0,0,0,4129397,18796,Samarkand
2024-06-06,3,6,2024,6,2,0.0,0,0,4385413,19333,Tashkent
2024-06-07,4,6,2024,7,2,0.0,0,0,4404540,18936,Tashkent
2024-06-08,5,6,2024,8,2,0.0,0,0,3380163,19193,Tashkent
2024-06-09,6,6,2024,9,2,0.0,0,0,3411150,20401,Tashkent
2024-06-10,0,6,2024,10,2,0.0,1,0,5296559,18680,Samarkand
2024-06-11,1,6,2024,11,2,0.0,0,0,4147996,19180,Namangan
2024-06-12,2,6,2024,12,2,0.0,0,0,4334469,18554,Fergana
2024-06-13,3,6,2024,13,2,0.0,0,0,4401011,18287,Fergana
2024-06-14,4,6,2024,14,2,0.0,0,0,4396880,18500,Tashkent
2024-06-15,5,6,2024,15,2,0.0,0,0,3490408,18588,Tashkent
2024-06-16,6,6,2024,16,2,0.0,0,0,3429267,19263,Tashkent
2024-06-17,0,6,2024,17,2,0.0,0,0,4339155,20858,Tashkent
2024-06-18,1,6,2024,18,2,0.0,0,0,4465963,18409,Tashkent
2024-06-19,2,6,2024,19,2,0.0,0,0,4281735,18652,Samarkand
2024-06-20,3,6,2024,20,2,0.0,0,0,4138600,18939,Andijan
2024-06-21,4,6,2024,21,2,0.0,0,0,4265569,19309,Tashkent
2024-06-22,5,6,2024,22,2,0.0,0,0,3251964,19207,Tashkent
2024-06-23,6,6,2024,23,2,0.0,0,0,3264086,20027,Fergana
2024-06-24,0,6,2024,24,2,0.0,0,0,4279654,17062,Tashkent
2024-06-25,1,6,2024,25,2,0.0,1,0,5089403,17097,Namangan
2024-06-26,2,6,2024,26,2,0.0,0,0,4258746,18613,Fergana
2024-06-27,3,6,2024,27,2,0.0,0,0,3988650,19891,Andijan
2024-06-28,4,6,2024,28,2,0.0,0,0,4356048,17764,Tashkent
2024-06-29,5,6,2024,29,2,0.0,0,0,3372001,16614,Fergana
2024-06-30,6,6,2024,30,2,0.0,0,0,3264409,19481,Samarkand
2024-07-01,0,7,2024,1,3,0.0,0,0,4398594,19222,Samarkand
2024-07-02,1,7,2024,2,3,0.0,0,0,4450087,18159,Tashkent
2024-07-03,2,7,2024,3,3,0.0,0,0,4016834,18246,Tashkent
2024-07-04,3,7,2024,4,3,0.0,0,0,4165444,18262,Samarkand
2024-07-05,4,7,2024,5,3,0.0,0,0,4167882,19130,Samarkand
2024-07-06,5,7,2024,6,3,0.0,0,0,3230783,18544,Namangan
2024-07-07,6,7,2024,7,3,0.0,0,0,3471323,19444,Fergana
2024-07-08,0,7,2024,8,3,0.0,0,0,4277735,16768,Fergana
2024-07-09,1,7,2024,9,3,0.0,0,0,4269172,18370,Tashkent
2024-07-10,2,7,2024,10,3,0.0,1,0,4846264,18158,Fergana
2024-07-11,3,7,2024,11,3,0.0,0,0,4432022,18857,Samarkand
2024-07-12,4,7,2024,12,3,0.0,0,0,4111409,18636,Namangan
2024-07-13,5,7,2024,13,3,0.0,0,0,3385122,19708,Andijan
2024-07-14,6,7,2024,14,3,0.0,0,0,3417398,17586,Tashkent
2024-07-15,0,7,2024,15,3,0.0,0,0,4572928,19113,Namangan
2024-07-16,1,7,2024,16,3,0.0,0,0,4113334,19527,Tashkent
2024-07-17,2,7,2024,17,3,0.0,0,0,3819564,20569,Tashkent
2024-07-18,3,7,2024,18,3,0.0,0,0,4379935,18702,Samarkand
2024-07-19,4,7,2024,19,3,0.0,0,0,4665066,19350,Tashkent
2024-07-20,5,7,2024,20,3,0.0,0,0,3565536,17651,Fergana
2024-07-21,6,7,2024,21,3,0.0,0,0,3428582,17184,Tashkent
2024-07-22,0,7,2024,22,3,0.0,0,0,4276973,19777,Tashkent
2024-07-23,1,7,2024,23,3,0.0,0,0,4507450,19100,Samarkand
2024-07-24,2,7,2024,24,3,0.0,0,0,4200008,20051,Fergana
2024-07-25,3,7,2024,25,3,0.0,1,0,5437845,18013,Andijan
2024-07-26,4,7,2024,26,3,0.0,0,0,4466138,19531,Fergana
2024-07-27,5,7,2024,27,3,0.0,0,0,3562381,20614,Fergana
2024-07-28,6,7,2024,28,3,0.0,0,0,3797920,19458,Tashkent
2024-07-29,0,7,2024,29,3,0.0,0,0,4457694,19347,Tashkent
2024-07-30,1,7,2024,30,3,0.0,0,0,4303111,19136,Tashkent
2024-07-31,2,7,2024,31,3,0.0,0,0,4391775,17876,Samarkand
2024-08-01,3,8,2024,1,3,0.0,0,0,4259013,20220,Fergana
2024-08-02,4,8,2024,2,3,0.0,0,0,4459769,18651,Tashkent
2024-08-03,5,8,2024,3,3,0.0,0,0,3522464,19547,Fergana
2024-08-04,6,8,2024,4,3,0.0,0,0,3509000,17896,Samarkand
2024-08-05,0,8,2024,5,3,0.0,0,0,4626981,18206,Tashkent
2024-08-06,1,8,2024,6,3,0.0,0,0,4451445,20302,Tashkent
2024-08-07,2,8,2024,7,3,0.0,0,0,4813352,18879,Namangan
2024-08-08,3,8,2024,8,3,0.0,0,0,4610734,20323,Fergana
2024-08-09,4,8,2024,9,3,0.0,0,0,4612900,19101,Namangan
2024-08-10,5,8,2024,10,3,0.0,1,0,4337360,17694,Tashkent
2024-08-11,6,8,2024,11,3,0.0,0,0,3627907,19885,Andijan
2024-08-12,0,8,2024,12,3,0.0,0,0,4779089,18703,Tashkent
2024-08-13,1,8,2024,13,3,0.0,0,0,4469729,19737,Tashkent
2024-08-14,2,8,2024,14,3,0.0,0,0,4512275,19202,Andijan
2024-08-15,3,8,2024,15,3,0.0,0,0,4581862,17951,Tashkent
2024-08-16,4,8,2024,16,3,0.0,0,0,4392246,19320,Fergana
2024-08-17,5,8,2024,17,3,0.0,0,0,3505202,20949,Tashkent
2024-08-18,6,8,2024,18,3,0.0,0,0,3557951,19590,Samarkand
2024-08-19,0,8,2024,19,3,0.0,0,0,4816785,19153,Andijan
2024-08-20,1,8,2024,20,3,0.0,0,0,4706886,20063,Tashkent
2024-08-21,2,8,2024,21,3,0.0,0,0,4698027,19375,Fergana
2024-08-22,3,8,2024,22,3,0.0,0,0,4824699,19377,Tashkent
2024-08-23,4,8,2024,23,3,0.0,0,0,4644199,18340,Samarkand
2024-08-24,5,8,2024,24,3,0.0,0,0,3702526,19404,Tashkent
2024-08-25,6,8,2024,25,3,0.0,1,0,4433019,20048,Tashkent
2024-08-26,0,8,2024,26,3,0.0,0,0,4731477,18555,Tashkent
2024-08-27,1,8,2024,27,3,0.0,0,0,4576537,20367,Tashkent
2024-08-28,2,8,2024,28,3,0.0,0,0,4232250,19157,Andijan
2024-08-29,3,8,2024,29,3,0.0,0,0,4668525,18524,Tashkent
2024-08-30,4,8,2024,30,3,0.0,0,0,4965075,20036,Tashkent
2024-08-31,5,8,2024,31,3,0.0,0,0,3803213,19012,Tashkent
2024-09-01,6,9,2024,1,3,0.0,0,0,4002810,19852,Tashkent
2024-09-02,0,9,2024,2,3,0.0,0,0,5189725,19015,Fergana
2024-09-03,1,9,2024,3,3,0.0,0,0,4966965,19204,Andijan
2024-09-04,2,9,2024,4,3,0.0,0,0,4992719,19650,Tashkent
2024-09-05,3,9,2024,5,3,0.0,0,0,4835346,19491,Namangan
2024-09-06,4,9,2024,6,3,0.0,0,0,4899316,17666,Samarkand
2024-09-07,5,9,2024,7,3,0.0,0,0,3969103,18369,Tashkent
2024-09-08,6,9,2024,8,3,0.0,0,0,4063682,20013,Fergana
2024-09-09,0,9,2024,9,3,0.0,0,0,4946971,19167,Samarkand
2024-09-10,1,9,2024,10,3,0.0,1,0,5964935,18857,Fergana
2024-09-11,2,9,2024,11,3,0.0,0,0,4983289,18193,Namangan
2024-09-12,3,9,2024,12,3,0.0,0,0,5107360,18419,Tashkent
2024-09-13,4,9,2024,13,3,0.0,0,0,4703373,17669,Andijan
2024-09-14,5,9,2024,14,3,0.0,0,0,3538897,19209,Fergana
2024-09-15,6,9,2024,15,3,0.0,0,0,3814235,18815,Samarkand
2024-09-16,0,9,2024,16,3,0.0,0,0,4760050,18524,Samarkand
2024-09-17,1,9,2024,17,3,0.0,0,0,4906859,19246,Tashkent
2024-09-18,2,9,2024,18,3,0.0,0,0,4983290,19595,Andijan
2024-09-19,3,9,2024,19,3,0.0,0,0,4926224,20982,Fergana
2024-09-20,4,9,2024,20,3,0.0,0,0,5313191,18101,Tashkent
2024-09-21,5,9,2024,21,3,0.0,0,0,3971297,20242,Tashkent
2024-09-22,6,9,2024,22,3,0.0,0,0,3970551,20096,Samarkand
2024-09-23,0,9,2024,23,3,0.0,0,0,5159567,18698,Tashkent
2024-09-24,1,9,2024,24,3,0.0,0,0,4809031,19488,Tashkent
2024-09-25,2,9,2024,25,3,0.0,1,0,6407978,18962,Samarkand
2024-09-26,3,9,2024,26,3,0.0,0,0,5031831,19481,Tashkent
2024-09-27,4,9,2024,27,3,0.0,0,0,5186893,20543,Tashkent
2024-09-28,5,9,2024,28,3,0.0,0,0,3774384,19823,Tashkent
2024-09-29,6,9,2024,29,3,0.0,0,0,3701514,19749,Tashkent
2024-09-30,0,9,2024,30,3,0.0,0,0,5229998,19002,Fergana
2024-10-01,1,10,2024,1,4,0.0,0,0,5291936,18162,Samarkand
2024-10-02,2,10,2024,2,4,0.0,0,0,5029602,19186,Tashkent
2024-10-03,3,10,2024,3,4,0.0,0,0,5040644,20322,Tashkent
2024-10-04,4,10,2024,4,4,0.0,0,0,5462046,18138,Samarkand
2024-10-05,5,10,2024,5,4,0.0,0,0,3886205,18519,Tashkent
2024-10-06,6,10,2024,6,4,0.0,0,0,4352137,19468,Tashkent
2024-10-07,0,10,2024,7,4,0.0,0,0,5051323,18583,Tashkent
2024-10-08,1,10,2024,8,4,0.0,0,0,5378476,18740,Namangan
2024-10-09,2,10,2024,9,4,0.0,0,0,5180015,19039,Fergana
2024-10-10,3,10,2024,10,4,0.0,1,0,6563880,18289,Fergana
2024-10-11,4,10,2024,11,4,0.0,0,0,5143506,18605,Fergana
2024-10-12,5,10,2024,12,4,0.0,0,0,4077955,19951,Fergana
2024-10-13,6,10,2024,13,4,0.0,0,0,4114898,18346,Samarkand
2024-10-14,0,10,2024,14,4,0.0,0,0,5060052,18117,Samarkand
2024-10-15,1,10,2024,15,4,0.0,0,0,5432190,18894,Tashkent
2024-10-16,2,10,2024,16,4,0.0,0,0,5171939,19988,Samarkand
2024-10-17,3,10,2024,17,4,0.0,0,0,5236503,19248,Fergana
2024-10-18,4,10,2024,18,4,0.0,0,0,5078944,19037,Samarkand
2024-10-19,5,10,2024,19,4,0.0,0,0,3705965,19448,Tashkent
2024-10-20,6,10,2024,20,4,0.0,0,0,4101112,18019,Tashkent
2024-10-21,0,10,2024,21,4,0.0,0,0,5814573,19815,Samarkand
2024-10-22,1,10,2024,22,4,0.0,0,0,5473902,19730,Fergana
2024-10-23,2,10,2024,23,4,0.0,0,0,5307756,19099,Namangan
2024-10-24,3,10,2024,24,4,0.0,0,0,5260461,20235,Tashkent
2024-10-25,4,10,2024,25,4,0.0,1,0,6497315,18532,Fergana
2024-10-26,5,10,2024,26,4,0.0,0,0,4244726,20339,Samarkand
2024-10-27,6,10,2024,27,4,0.0,0,0,3960991,19564,Namangan
2024-10-28,0,10,2024,28,4,0.0,0,0,5572245,19175,Samarkand
2024-10-29,1,10,2024,29,4,0.0,0,0,5491785,19432,Samarkand
2024-10-30,2,10,2024,30,4,0.0,0,0,5497055,19365,Samarkand
2024-10-31,3,10,2024,31,4,0.0,0,0,5441893,20431,Fergana
2024-11-01,4,11,2024,1,4,0.0,0,0,5456041,18597,Andijan
2024-11-02,5,11,2024,2,4,0.0,0,0,4370539,18851,Tashkent
2024-11-03,6,11,2024,3,4,0.0,0,0,4360446,20294,Tashkent
2024-11-04,0,11,2024,4,4,0.0,0,0,5388280,18992,Andijan
2024-11-05,1,11,2024,5,4,0.0,0,0,5344819,20192,Samarkand
2024-11-06,2,11,2024,6,4,0.0,0,0,5497289,20835,Samarkand
2024-11-07,3,11,2024,7,4,0.0,0,0,5819161,19158,Samarkand
2024-11-08,4,11,2024,8,4,0.0,0,0,5212472,20028,Tashkent
2024-11-09,5,11,2024,9,4,0.0,0,0,4030068,18563,Fergana
2024-11-10,6,11,2024,10,4,0.0,1,0,5262190,20093,Fergana
2024-11-11,0,11,2024,11,4,0.0,0,0,5509492,19653,Tashkent
2024-11-12,1,11,2024,12,4,0.0,0,0,5541132,19875,Tashkent
2024-11-13,2,11,2024,13,4,0.0,0,0,5561400,18984,Namangan
2024-11-14,3,11,2024,14,4,0.0,0,0,5463124,18175,Tashkent
2024-11-15,4,11,2024,15,4,0.0,0,0,5845811,19910,Namangan
2024-11-16,5,11,2024,16,4,0.0,0,0,4031140,17860,Tashkent
2024-11-17,6,11,2024,17,4,0.0,0,0,4167750,19260,Samarkand
2024-11-18,0,11,2024,18,4,0.0,0,0,5508268,20270,Andijan
2024-11-19,1,11,2024,19,4,0.0,0,0,5171961,19675,Fergana
2024-11-20,2,11,2024,20,4,0.0,0,0,5501551,21083,Tashkent
2024-11-21,3,11,2024,21,4,0.0,0,0,5913765,20348,Fergana
2024-11-22,4,11,2024,22,4,0.0,0,0,5554588,19008,Tashkent
2024-11-23,5,11,2024,23,4,0.0,0,0,4372624,19557,Tashkent
2024-11-24,6,11,2024,24,4,0.0,0,0,4117748,19501,Andijan
2024-11-25,0,11,2024,25,4,0.0,1,0,6620868,18276,Fergana
2024-11-26,1,11,2024,26,4,0.0,0,0,5485276,18793,Samarkand
2024-11-27,2,11,2024,27,4,0.0,0,0,5502756,19100,Tashkent
2024-11-28,3,11,2024,28,4,0.0,0,0,5864305,17924,Tashkent
2024-11-29,4,11,2024,29,4,0.0,0,0,5707617,19594,Tashkent
2024-11-30,5,11,2024,30,4,0.0,0,0,4164727,19360,Samarkand
2024-12-01,6,12,2024,1,4,0.0,0,0,4725597,18225,Fergana
2024-12-02,0,12,2024,2,4,0.0,0,0,6124066,19890,Samarkand
2024-12-03,1,12,2024,3,4,0.0,0,0,6283580,20143,Namangan
2024-12-04,2,12,2024,4,4,0.0,0,0,6394875,19755,Tashkent
2024-12-05,3,12,2024,5,4,0.0,0,0,5775312,19318,Tashkent
2024-12-06,4,12,2024,6,4,0.0,0,0,5829443,20054,Tashkent
2024-12-07,5,12,2024,7,4,0.0,0,0,4466788,20128,Tashkent
2024-12-08,6,12,2024,8,4,0.0,0,0,4663317,19833,Tashkent
2024-12-09,0,12,2024,9,4,0.0,0,0,6152914,18931,Andijan
2024-12-10,1,12,2024,10,4,0.0,1,0,7666634,19816,Tashkent
2024-12-11,2,12,2024,11,4,0.0,0,0,6032133,20554,Andijan
2024-12-12,3,12,2024,12,4,0.0,0,0,5978184,19124,Tashkent
2024-12-13,4,12,2024,13,4,0.0,0,0,6097600,21283,Andijan
2024-12-14,5,12,2024,14,4,0.0,0,0,4573394,19188,Samarkand
2024-12-15,6,12,2024,15,4,0.0,0,0,5131273,19638,Andijan
