date,day_of_week,month,year,day_of_month,quarter,is_ramadan,is_payday,is_navruz,transaction_volume,avg_transaction_value,region,usd_uzs_rate,usd_uzs_rate_lag7,usd_uzs_rate_change
2022-07-20,2,7,2022,20,3,0.0,0,0,2021498,15796,Tashkent,10925.55,10920.28,0.000483
2022-07-21,3,7,2022,21,3,0.0,0,0,1928816,15261,Tashkent,10908.0,10935.19,-0.002486
2022-07-22,4,7,2022,22,3,0.0,0,0,1974024,16281,Andijan,10899.85,10950.29,-0.004606
2022-07-23,5,7,2022,23,3,0.0,0,0,1544360,16375,Tashkent,10899.85,10981.93,-0.007474
2022-07-24,6,7,2022,24,3,0.0,0,0,1485255,16946,Tashkent,10899.85,10981.93,-0.007474
2022-07-25,0,7,2022,25,3,0.0,1,0,2483703,16125,Tashkent,10919.98,10970.18,-0.004576
2022-07-26,1,7,2022,26,3,0.0,0,0,1946070,16966,Samarkand,10967.06,10949.91,0.001566
2022-07-27,2,7,2022,27,3,0.0,0,0,1902158,18108,Tashkent,10960.17,10925.55,0.003169
2022-07-28,3,7,2022,28,3,0.0,0,0,2005250,17216,Tashkent,10942.4,10908.0,0.003154
2022-07-29,4,7,2022,29,3,0.0,0,0,1894178,16529,Andijan,10908.11,10899.85,0.000758
2022-07-30,5,7,2022,30,3,0.0,0,0,1535568,16424,Andijan,10908.11,10899.85,0.000758
2022-07-31,6,7,2022,31,3,0.0,0,0,1534583,16289,Fergana,10908.11,10899.85,0.000758
2022-08-01,0,8,2022,1,3,0.0,0,0,2141007,17522,Tashkent,10912.36,10919.98,-0.000698
2022-08-02,1,8,2022,2,3,0.0,0,0,2092620,16079,Tashkent,10941.07,10967.06,-0.00237
2022-08-03,2,8,2022,3,3,0.0,0,0,2053315,16621,Samarkand,10960.12,10960.17,-5e-06
2022-08-04,3,8,2022,4,3,0.0,0,0,2124410,16629,Tashkent,10942.58,10942.4,1.6e-05
2022-08-05,4,8,2022,5,3,0.0,0,0,2173360,16190,Andijan,10919.89,10908.11,0.00108
2022-08-06,5,8,2022,6,3,0.0,0,0,1643146,15497,Samarkand,10919.89,10908.11,0.00108
2022-08-07,6,8,2022,7,3,0.0,0,0,1609317,16857,Tashkent,10919.89,10908.11,0.00108
2022-08-08,0,8,2022,8,3,0.0,0,0,1955815,16553,Andijan,10886.0,10912.36,-0.002416
2022-08-09,1,8,2022,9,3,0.0,0,0,1977866,17006,Andijan,10875.37,10941.07,-0.006005
2022-08-10,2,8,2022,10,3,0.0,1,0,2491722,16182,Tashkent,10880.29,10960.12,-0.007284
2022-08-11,3,8,2022,11,3,0.0,0,0,2018944,17589,Samarkand,10904.29,10942.58,-0.003499
2022-08-12,4,8,2022,12,3,0.0,0,0,2055667,15915,Tashkent,10922.03,10919.89,0.000196
2022-08-13,5,8,2022,13,3,0.0,0,0,1620540,17989,Tashkent,10922.03,10919.89,0.000196
2022-08-14,6,8,2022,14,3,0.0,0,0,1652538,15225,Tashkent,10922.03,10919.89,0.000196
2022-08-15,0,8,2022,15,3,0.0,0,0,2070589,16974,Samarkand,10911.01,10886.0,0.002297
2022-08-16,1,8,2022,16,3,0.0,0,0,2118653,17010,Andijan,10937.14,10875.37,0.00568
2022-08-17,2,8,2022,17,3,0.0,0,0,2085342,15997,Samarkand,10970.01,10880.29,0.008246
2022-08-18,3,8,2022,18,3,0.0,0,0,1917250,16977,Tashkent,10945.32,10904.29,0.003763
2022-08-19,4,8,2022,19,3,0.0,0,0,2005232,17664,Samarkand,10934.97,10922.03,0.001185
2022-08-20,5,8,2022,20,3,0.0,0,0,1617150,14871,Tashkent,10934.97,10922.03,0.001185
2022-08-21,6,8,2022,21,3,0.0,0,0,1549137,17050,Namangan,10934.97,10922.03,0.001185
2022-08-22,0,8,2022,22,3,0.0,0,0,2138963,14656,Tashkent,10917.03,10911.01,0.000552
2022-08-23,1,8,2022,23,3,0.0,0,0,2218621,15882,Tashkent,10900.77,10937.14,-0.003325
2022-08-24,2,8,2022,24,3,0.0,0,0,2194396,17961,Tashkent,10888.3,10970.01,-0.007448
2022-08-25,3,8,2022,25,3,0.0,1,0,2533074,16196,Fergana,10902.76,10945.32,-0.003888
2022-08-26,4,8,2022,26,3,0.0,0,0,2220930,15726,Tashkent,10915.65,10934.97,-0.001767
2022-08-27,5,8,2022,27,3,0.0,0,0,1645962,16510,Fergana,10915.65,10934.97,-0.001767
2022-08-28,6,8,2022,28,3,0.0,0,0,1615542,18326,Tashkent,10915.65,10934.97,-0.001767
2022-08-29,0,8,2022,29,3,0.0,0,0,2049744,15210,Tashkent,10932.09,10917.03,0.001379
2022-08-30,1,8,2022,30,3,0.0,0,0,2077644,15838,Samarkand,10900.65,10900.77,-1.1e-05
2022-08-31,2,8,2022,31,3,0.0,0,0,2072195,17880,Andijan,10930.01,10888.3,0.003831
2022-09-01,3,9,2022,1,3,0.0,0,0,2227079,18172,Andijan,10930.01,10902.76,0.002499
2022-09-02,4,9,2022,2,3,0.0,0,0,2228101,16607,Tashkent,10930.01,10915.65,0.001316
2022-09-03,5,9,2022,3,3,0.0,0,0,1728507,15702,Tashkent,10930.01,10915.65,0.001316
2022-09-04,6,9,2022,4,3,0.0,0,0,1759998,18373,Tashkent,10930.01,10915.65,0.001316
2022-09-05,0,9,2022,5,3,0.0,0,0,2325241,17976,Samarkand,10958.01,10932.09,0.002371
2022-09-06,1,9,2022,6,3,0.0,0,0,2305796,17247,Samarkand,10980.65,10900.65,0.007339
2022-09-07,2,9,2022,7,3,0.0,0,0,2091255,16057,Andijan,10971.22,10930.01,0.00377
2022-09-08,3,9,2022,8,3,0.0,0,0,1997882,16671,Andijan,10997.61,10930.01,0.006185
2022-09-09,4,9,2022,9,3,0.0,0,0,2310326,16586,Tashkent,10977.6,10930.01,0.004354
2022-09-10,5,9,2022,10,3,0.0,1,0,2005133,16982,Samarkand,10977.6,10930.01,0.004354
2022-09-11,6,9,2022,11,3,0.0,0,0,1724444,17882,Namangan,10977.6,10930.01,0.004354
2022-09-12,0,9,2022,12,3,0.0,0,0,2128276,17428,Namangan,10955.1,10958.01,-0.000266
2022-09-13,1,9,2022,13,3,0.0,0,0,2073605,15866,Tashkent,10950.29,10980.65,-0.002765
2022-09-14,2,9,2022,14,3,0.0,0,0,2285020,17833,Tashkent,10940.05,10971.22,-0.002841
2022-09-15,3,9,2022,15,3,0.0,0,0,2306455,16986,Tashkent,10925.14,10997.61,-0.00659
2022-09-16,4,9,2022,16,3,0.0,0,0,2188720,17288,Tashkent,10950.08,10977.6,-0.002507
2022-09-17,5,9,2022,17,3,0.0,0,0,1567718,17915,Tashkent,10950.08,10977.6,-0.002507
2022-09-18,6,9,2022,18,3,0.0,0,0,1712225,15856,Tashkent,10950.08,10977.6,-0.002507
2022-09-19,0,9,2022,19,3,0.0,0,0,2281306,16720,Samarkand,10962.69,10955.1,0.000693
2022-09-20,1,9,2022,20,3,0.0,0,0,2115030,16327,Tashkent,10979.29,10950.29,0.002648
2022-09-21,2,9,2022,21,3,0.0,0,0,2266428,15502,Tashkent,10950.46,10940.05,0.000952
2022-09-22,3,9,2022,22,3,0.0,0,0,2250460,17037,Tashkent,10980.01,10925.14,0.005022
2022-09-23,4,9,2022,23,3,0.0,0,0,2305977,18772,Namangan,11010.33,10950.08,0.005502
2022-09-24,5,9,2022,24,3,0.0,0,0,1767839,15294,Namangan,11010.33,10950.08,0.005502
2022-09-25,6,9,2022,25,3,0.0,1,0,2064703,16744,Samarkand,11010.33,10950.08,0.005502
2022-09-26,0,9,2022,26,3,0.0,0,0,2367655,17286,Tashkent,11030.13,10962.69,0.006152
2022-09-27,1,9,2022,27,3,0.0,0,0,2247090,16875,Andijan,11048.28,10979.29,0.006284
2022-09-28,2,9,2022,28,3,0.0,0,0,2260881,16690,Tashkent,11024.92,10950.46,0.0068
2022-09-29,3,9,2022,29,3,0.0,0,0,2180713,15745,Tashkent,10999.78,10980.01,0.001801
2022-09-30,4,9,2022,30,3,0.0,0,0,2227004,16974,Tashkent,11014.01,11010.33,0.000334
2022-10-01,5,10,2022,1,4,0.0,0,0,1756061,16186,Tashkent,11014.01,11010.33,0.000334
2022-10-02,6,10,2022,2,4,0.0,0,0,1809436,15043,Tashkent,11014.01,11010.33,0.000334
2022-10-03,0,10,2022,3,4,0.0,0,0,2498010,17754,Andijan,11004.94,11030.13,-0.002284
2022-10-04,1,10,2022,4,4,0.0,0,0,2211518,17568,Samarkand,10987.21,11048.28,-0.005528
2022-10-05,2,10,2022,5,4,0.0,0,0,2190760,16846,Tashkent,11010.45,11024.92,-0.001312
2022-10-06,3,10,2022,6,4,0.0,0,0,2481836,16992,Andijan,11028.14,10999.78,0.002578
2022-10-07,4,10,2022,7,4,0.0,0,0,2326256,17671,Tashkent,11063.05,11014.01,0.004453
2022-10-08,5,10,2022,8,4,0.0,0,0,1782344,16995,Tashkent,11063.05,11014.01,0.004453
2022-10-09,6,10,2022,9,4,0.0,0,0,1909156,17542,Samarkand,11063.05,11014.01,0.004453
2022-10-10,0,10,2022,10,4,0.0,1,0,2799795,16585,Samarkand,11051.27,11004.94,0.00421
2022-10-11,1,10,2022,11,4,0.0,0,0,2525816,17876,Tashkent,11069.83,10987.21,0.00752
2022-10-12,2,10,2022,12,4,0.0,0,0,2419774,17086,Tashkent,11084.06,11010.45,0.006685
2022-10-13,3,10,2022,13,4,0.0,0,0,2311875,16988,Samarkand,11095.31,11028.14,0.006091
2022-10-14,4,10,2022,14,4,0.0,0,0,2563539,15820,Fergana,11108.25,11063.05,0.004086
2022-10-15,5,10,2022,15,4,0.0,0,0,1797649,17070,Samarkand,11108.25,11063.05,0.004086
2022-10-16,6,10,2022,16,4,0.0,0,0,1898585,16178,Tashkent,11108.25,11063.05,0.004086
2022-10-17,0,10,2022,17,4,0.0,0,0,2394247,16336,Tashkent,11131.45,11051.27,0.007255
2022-10-18,1,10,2022,18,4,0.0,0,0,2491233,16198,Tashkent,11143.28,11069.83,0.006635
2022-10-19,2,10,2022,19,4,0.0,0,0,2517977,16001,Tashkent,11157.43,11084.06,0.006619
2022-10-20,3,10,2022,20,4,0.0,0,0,2375000,18557,Andijan,11148.99,11095.31,0.004838
2022-10-21,4,10,2022,21,4,0.0,0,0,2302437,17926,Samarkand,11136.41,11108.25,0.002535
2022-10-22,5,10,2022,22,4,0.0,0,0,1887378,18401,Tashkent,11136.41,11108.25,0.002535
2022-10-23,6,10,2022,23,4,0.0,0,0,1804573,15890,Fergana,11136.41,11108.25,0.002535
2022-10-24,0,10,2022,24,4,0.0,0,0,2571720,16929,Samarkand,11125.0,11131.45,-0.000579
2022-10-25,1,10,2022,25,4,0.0,1,0,2921992,15840,Tashkent,11112.97,11143.28,-0.00272
2022-10-26,2,10,2022,26,4,0.0,0,0,2349253,16322,Namangan,11128.7,11157.43,-0.002575
2022-10-27,3,10,2022,27,4,0.0,0,0,2403746,16147,Namangan,11155.12,11148.99,0.00055
2022-10-28,4,10,2022,28,4,0.0,0,0,2259463,17877,Fergana,11171.33,11136.41,0.003136
2022-10-29,5,10,2022,29,4,0.0,0,0,1791883,16572,Tashkent,11171.33,11136.41,0.003136
2022-10-30,6,10,2022,30,4,0.0,0,0,1955520,17747,Samarkand,11171.33,11136.41,0.003136
2022-10-31,0,10,2022,31,4,0.0,0,0,2331335,17379,Fergana,11180.48,11125.0,0.004987
2022-11-01,1,11,2022,1,4,0.0,0,0,2338451,18742,Tashkent,11169.38,11112.97,0.005076
2022-11-02,2,11,2022,2,4,0.0,0,0,2495169,15719,Tashkent,11129.95,11128.7,0.000112
2022-11-03,3,11,2022,3,4,0.0,0,0,2560763,17914,Namangan,11108.03,11155.12,-0.004221
2022-11-04,4,11,2022,4,4,0.0,0,0,2517257,17827,Tashkent,11117.33,11171.33,-0.004834
2022-11-05,5,11,2022,5,4,0.0,0,0,1986302,16135,Fergana,11117.33,11171.33,-0.004834
2022-11-06,6,11,2022,6,4,0.0,0,0,1853946,17723,Samarkand,11117.33,11171.33,-0.004834
2022-11-07,0,11,2022,7,4,0.0,0,0,2313621,17189,Tashkent,11132.41,11180.48,-0.004299
2022-11-08,1,11,2022,8,4,0.0,0,0,2602667,16742,Tashkent,11171.04,11169.38,0.000149
2022-11-09,2,11,2022,9,4,0.0,0,0,2425593,16268,Namangan,11157.04,11129.95,0.002434
2022-11-10,3,11,2022,10,4,0.0,1,0,2970363,16356,Tashkent,11169.39,11108.03,0.005524
2022-11-11,4,11,2022,11,4,0.0,0,0,2592265,18574,Samarkand,11194.86,11117.33,0.006974
2022-11-12,5,11,2022,12,4,0.0,0,0,1964350,16939,Fergana,11194.86,11117.33,0.006974
2022-11-13,6,11,2022,13,4,0.0,0,0,1958301,17567,Fergana,11194.86,11117.33,0.006974
2022-11-14,0,11,2022,14,4,0.0,0,0,2681486,16312,Andijan,11206.9,11132.41,0.006691
2022-11-15,1,11,2022,15,4,0.0,0,0,2406298,16325,Samarkand,11190.06,11171.04,0.001703
2022-11-16,2,11,2022,16,4,0.0,0,0,2563719,17818,Tashkent,11170.65,11157.04,0.00122
2022-11-17,3,11,2022,17,4,0.0,0,0,2479719,15876,Andijan,11184.76,11169.39,0.001376
2022-11-18,4,11,2022,18,4,0.0,0,0,2502784,16627,Samarkand,11208.18,11194.86,0.00119
2022-11-19,5,11,2022,19,4,0.0,0,0,2051248,16990,Tashkent,11208.18,11194.86,0.00119
2022-11-20,6,11,2022,20,4,0.0,0,0,1974008,17055,Tashkent,11208.18,11194.86,0.00119
2022-11-21,0,11,2022,21,4,0.0,0,0,2535956,16826,Namangan,11211.64,11206.9,0.000423
2022-11-22,1,11,2022,22,4,0.0,0,0,2591205,17290,Tashkent,11202.67,11190.06,0.001127
2022-11-23,2,11,2022,23,4,0.0,0,0,2450425,17531,Fergana,11208.91,11170.65,0.003425
2022-11-24,3,11,2022,24,4,0.0,0,0,2405295,17568,Samarkand,11222.61,11184.76,0.003384
2022-11-25,4,11,2022,25,4,0.0,1,0,2911963,16195,Tashkent,11230.39,11208.18,0.001982
2022-11-26,5,11,2022,26,4,0.0,0,0,1791648,16760,Samarkand,11230.39,11208.18,0.001982
2022-11-27,6,11,2022,27,4,0.0,0,0,2106329,17946,Tashkent,11230.39,11208.18,0.001982
2022-11-28,0,11,2022,28,4,0.0,0,0,2387116,17710,Tashkent,11246.11,11211.64,0.003074
2022-11-29,1,11,2022,29,4,0.0,0,0,2477321,15899,Samarkand,11230.37,11202.67,0.002473
2022-11-30,2,11,2022,30,4,0.0,0,0,2473868,17282,Tashkent,11212.97,11208.91,0.000362
2022-12-01,3,12,2022,1,4,0.0,0,0,2718806,15422,Fergana,11203.13,11222.61,-0.001736
2022-12-02,4,12,2022,2,4,0.0,0,0,2775775,17046,Namangan,11228.08,11230.39,-0.000206
2022-12-03,5,12,2022,3,4,0.0,0,0,2170701,18530,Fergana,11228.08,11230.39,-0.000206
2022-12-04,6,12,2022,4,4,0.0,0,0,2051274,16257,Tashkent,11228.08,11230.39,-0.000206
2022-12-05,0,12,2022,5,4,0.0,0,0,2676913,16351,Tashkent,11257.13,11246.11,0.00098
2022-12-06,1,12,2022,6,4,0.0,0,0,2727707,17633,Samarkand,11275.1,11230.37,0.003983
2022-12-07,2,12,2022,7,4,0.0,0,0,2672660,15791,Andijan,11284.9,11212.97,0.006415
2022-12-08,3,12,2022,8,4,0.0,0,0,2875519,16523,Namangan,11284.9,11203.13,0.007299
2022-12-09,4,12,2022,9,4,0.0,0,0,2757213,17510,Namangan,11260.49,11228.08,0.002887
2022-12-10,5,12,2022,10,4,0.0,1,0,2651121,16529,Tashkent,11260.49,11228.08,0.002887
2022-12-11,6,12,2022,11,4,0.0,0,0,2168813,16851,Tashkent,11260.49,11228.08,0.002887
2022-12-12,0,12,2022,12,4,0.0,0,0,2838263,17638,Samarkand,11252.01,11257.13,-0.000455
2022-12-13,1,12,2022,13,4,0.0,0,0,2732963,17384,Tashkent,11271.26,11275.1,-0.000341
2022-12-14,2,12,2022,14,4,0.0,0,0,2574755,17263,Tashkent,11285.02,11284.9,1.1e-05
2022-12-15,3,12,2022,15,4,0.0,0,0,2761386,16782,Andijan,11256.21,11284.9,-0.002542
2022-12-16,4,12,2022,16,4,0.0,0,0,2649370,17353,Tashkent,11231.15,11260.49,-0.002606
2022-12-17,5,12,2022,17,4,0.0,0,0,2078692,16962,Tashkent,11231.15,11260.49,-0.002606
2022-12-18,6,12,2022,18,4,0.0,0,0,2175251,17430,Tashkent,11231.15,11260.49,-0.002606
2022-12-19,0,12,2022,19,4,0.0,0,0,2862271,16670,Andijan,11264.97,11252.01,0.001152
2022-12-20,1,12,2022,20,4,0.0,0,0,2731831,16925,Samarkand,11286.18,11271.26,0.001324
2022-12-21,2,12,2022,21,4,0.0,0,0,2765577,16283,Fergana,11277.83,11285.02,-0.000637
2022-12-22,3,12,2022,22,4,0.0,0,0,2920318,17050,Andijan,11255.08,11256.21,-0.0001
2022-12-23,4,12,2022,23,4,0.0,0,0,2762831,16433,Tashkent,11225.3,11231.15,-0.000521
2022-12-24,5,12,2022,24,4,0.0,0,0,2358583,16194,Samarkand,11225.3,11231.15,-0.000521
2022-12-25,6,12,2022,25,4,0.0,1,0,2667467,17295,Tashkent,11225.3,11231.15,-0.000521
2022-12-26,0,12,2022,26,4,0.0,0,0,2550241,17262,Tashkent,11206.11,11264.97,-0.005225
2022-12-27,1,12,2022,27,4,0.0,0,0,2828539,17722,Namangan,11194.2,11286.18,-0.00815
2022-12-28,2,12,2022,28,4,0.0,0,0,2790032,16754,Fergana,11170.01,11277.83,-0.00956
2022-12-29,3,12,2022,29,4,0.0,0,0,2892367,17429,Tashkent,11195.57,11255.08,-0.005287
2022-12-30,4,12,2022,30,4,0.0,0,0,2826934,17547,Tashkent,11225.46,11225.3,1.4e-05
2022-12-31,5,12,2022,31,4,0.0,0,0,2137115,17465,Samarkand,11225.46,11225.3,1.4e-05
2023-01-01,6,1,2023,1,1,0.0,0,0,2329805,16452,Tashkent,11225.46,11225.3,1.4e-05
2023-01-02,0,1,2023,2,1,0.0,0,0,3117126,17236,Tashkent,11225.46,11206.11,0.001727
2023-01-03,1,1,2023,3,1,0.0,0,0,3039049,17411,Tashkent,11225.46,11194.2,0.002793
2023-01-04,2,1,2023,4,1,0.0,0,0,3075639,17129,Tashkent,11246.81,11170.01,0.006876
2023-01-05,3,1,2023,5,1,0.0,0,0,3225628,15458,Namangan,11263.41,11195.57,0.00606
2023-01-06,4,1,2023,6,1,0.0,0,0,3364796,17259,Tashkent,11288.44,11225.46,0.00561
2023-01-07,5,1,2023,7,1,0.0,0,0,2501173,18904,Tashkent,11319.14,11225.46,0.008345
2023-01-08,6,1,2023,8,1,0.0,0,0,2346509,16849,Samarkand,11319.14,11225.46,0.008345
2023-01-09,0,1,2023,9,1,0.0,0,0,3218403,16559,Namangan,11300.01,11225.46,0.006641
2023-01-10,1,1,2023,10,1,0.0,1,0,4045938,17443,Tashkent,11284.75,11225.46,0.005282
2023-01-11,2,1,2023,11,1,0.0,0,0,3090286,17398,Tashkent,11305.28,11246.81,0.005199
2023-01-12,3,1,2023,12,1,0.0,0,0,3153246,18106,Tashkent,11322.1,11263.41,0.005211
2023-01-13,4,1,2023,13,1,0.0,0,0,3174801,16149,Fergana,11300.38,11288.44,0.001058
2023-01-14,5,1,2023,14,1,0.0,0,0,2399227,17744,Samarkand,11300.38,11319.14,-0.001657
2023-01-15,6,1,2023,15,1,0.0,0,0,2543387,17634,Namangan,11300.38,11319.14,-0.001657
2023-01-16,0,1,2023,16,1,0.0,0,0,3165648,17052,Andijan,11317.12,11300.01,0.001514
2023-01-17,1,1,2023,17,1,0.0,0,0,3237170,17440,Fergana,11342.14,11284.75,0.005086
2023-01-18,2,1,2023,18,1,0.0,0,0,3073332,17996,Samarkand,11318.74,11305.28,0.001191
2023-01-19,3,1,2023,19,1,0.0,0,0,3133355,17874,Samarkand,11291.03,11322.1,-0.002744
2023-01-20,4,1,2023,20,1,0.0,0,0,3284102,16265,Tashkent,11285.0,11300.38,-0.001361
2023-01-21,5,1,2023,21,1,0.0,0,0,2454616,17839,Andijan,11285.0,11300.38,-0.001361
2023-01-22,6,1,2023,22,1,0.0,0,0,2666171,17135,Tashkent,11285.0,11300.38,-0.001361
2023-01-23,0,1,2023,23,1,0.0,0,0,3148868,17248,Tashkent,11309.94,11317.12,-0.000634
2023-01-24,1,1,2023,24,1,0.0,0,0,3231527,17252,Fergana,11290.27,11342.14,-0.004573
2023-01-25,2,1,2023,25,1,0.0,1,0,4056551,17077,Tashkent,11270.68,11318.74,-0.004246
2023-01-26,3,1,2023,26,1,0.0,0,0,3026176,18154,Samarkand,11292.69,11291.03,0.000147
2023-01-27,4,1,2023,27,1,0.0,0,0,2984767,17137,Samarkand,11320.02,11285.0,0.003103
2023-01-28,5,1,2023,28,1,0.0,0,0,2353676,16312,Tashkent,11320.02,11285.0,0.003103
2023-01-29,6,1,2023,29,1,0.0,0,0,2635481,16896,Namangan,11320.02,11285.0,0.003103
2023-01-30,0,1,2023,30,1,0.0,0,0,3148058,17357,Tashkent,11334.96,11309.94,0.002212
2023-01-31,1,1,2023,31,1,0.0,0,0,3551542,18201,Tashkent,11301.59,11290.27,0.001003
2023-02-01,2,2,2023,1,1,0.0,0,0,2673416,17704,Samarkand,11269.82,11270.68,-7.6e-05
2023-02-02,3,2,2023,2,1,0.0,0,0,2757682,16545,Fergana,11282.98,11292.69,-0.00086
2023-02-03,4,2,2023,3,1,0.0,0,0,2908805,19217,Fergana,11295.23,11320.02,-0.00219
2023-02-04,5,2,2023,4,1,0.0,0,0,2310493,17444,Tashkent,11295.23,11320.02,-0.00219
2023-02-05,6,2,2023,5,1,0.0,0,0,2317202,18256,Samarkand,11295.23,11320.02,-0.00219
2023-02-06,0,2,2023,6,1,0.0,0,0,2879562,17118,Tashkent,11317.06,11334.96,-0.001579
2023-02-07,1,2,2023,7,1,0.0,0,0,2861744,17669,Andijan,11342.59,11301.59,0.003628
2023-02-08,2,2,2023,8,1,0.0,0,0,2816683,17918,Tashkent,11350.18,11269.82,0.007131
2023-02-09,3,2,2023,9,1,0.0,0,0,2839549,18224,Fergana,11370.11,11282.98,0.007722
2023-02-10,4,2,2023,10,1,0.0,1,0,3288371,18099,Tashkent,11350.12,11295.23,0.00486
2023-02-11,5,2,2023,11,1,0.0,0,0,2081208,17954,Tashkent,11350.12,11295.23,0.00486
2023-02-12,6,2,2023,12,1,0.0,0,0,2153166,17008,Samarkand,11350.12,11295.23,0.00486
2023-02-13,0,2,2023,13,1,0.0,0,0,2744379,16806,Namangan,11338.21,11317.06,0.001869
2023-02-14,1,2,2023,14,1,0.0,0,0,2715402,17533,Samarkand,11330.04,11342.59,-0.001106
2023-02-15,2,2,2023,15,1,0.0,0,0,2844992,18017,Andijan,11360.1,11350.18,0.000874
2023-02-16,3,2,2023,16,1,0.0,0,0,2876101,17096,Samarkand,11368.98,11370.11,-9.9e-05
2023-02-17,4,2,2023,17,1,0.0,0,0,2782405,18130,Samarkand,11353.95,11350.12,0.000337
2023-02-18,5,2,2023,18,1,0.0,0,0,2292390,18443,Tashkent,11353.95,11350.12,0.000337
2023-02-19,6,2,2023,19,1,0.0,0,0,2067377,16551,Namangan,11353.95,11350.12,0.000337
2023-02-20,0,2,2023,20,1,0.0,0,0,2758147,16618,Tashkent,11342.0,11338.21,0.000334
2023-02-21,1,2,2023,21,1,0.0,0,0,2702274,17179,Namangan,11320.09,11330.04,-0.000878
2023-02-22,2,2,2023,22,1,0.0,0,0,2576521,17541,Andijan,11302.46,11360.1,-0.005074
2023-02-23,3,2,2023,23,1,0.0,0,0,2777560,16879,Andijan,11316.94,11368.98,-0.004577
2023-02-24,4,2,2023,24,1,0.0,0,0,2775563,18384,Samarkand,11338.09,11353.95,-0.001397
2023-02-25,5,2,2023,25,1,0.0,1,0,2817222,17645,Fergana,11338.09,11353.95,-0.001397
2023-02-26,6,2,2023,26,1,0.0,0,0,2234223,17341,Fergana,11338.09,11353.95,-0.001397
2023-02-27,0,2,2023,27,1,0.0,0,0,2681711,16164,Tashkent,11350.0,11342.0,0.000705
2023-02-28,1,2,2023,28,1,0.0,0,0,3006203,16263,Samarkand,11320.01,11320.09,-7e-06
2023-03-01,2,3,2023,1,1,0.0,0,0,3865567,17544,Tashkent,11336.04,11302.46,0.002971
2023-03-02,3,3,2023,2,1,0.0,0,0,3774581,15617,Samarkand,11349.99,11316.94,0.00292
2023-03-03,4,3,2023,3,1,0.0,0,0,3658385,18137,Tashkent,11364.0,11338.09,0.002285
2023-03-04,5,3,2023,4,1,0.0,0,0,2771469,17203,Tashkent,11364.0,11338.09,0.002285
2023-03-05,6,3,2023,5,1,0.0,0,0,2841582,19928,Tashkent,11364.0,11338.09,0.002285
2023-03-06,0,3,2023,6,1,0.0,0,0,3862446,19183,Tashkent,11375.1,11350.0,0.002211
2023-03-07,1,3,2023,7,1,0.0,0,0,3983655,17195,Samarkand,11348.03,11320.01,0.002475
2023-03-08,2,3,2023,8,1,0.0,0,0,3936420,17259,Tashkent,11348.03,11336.04,0.001058
2023-03-09,3,3,2023,9,1,0.0,0,0,3638148,18144,Samarkand,11385.01,11349.99,0.003085
2023-03-10,4,3,2023,10,1,0.0,1,0,4327997,18714,Tashkent,11407.1,11364.0,0.003793
2023-03-11,5,3,2023,11,1,0.0,0,0,2915615,16044,Samarkand,11390.26,11364.0,0.002311
2023-03-12,6,3,2023,12,1,0.0,0,0,2696479,15929,Samarkand,11390.26,11364.0,0.002311
2023-03-13,0,3,2023,13,1,0.0,0,0,3771475,16864,Samarkand,11402.11,11375.1,0.002374
2023-03-14,1,3,2023,14,1,0.0,0,0,3704509,17831,Fergana,11420.26,11348.03,0.006365
2023-03-15,2,3,2023,15,1,0.0,0,0,3660153,17766,Tashkent,11446.04,11348.03,0.008637
2023-03-16,3,3,2023,16,1,0.0,0,0,3494740,18228,Fergana,11449.6,11385.01,0.005673
2023-03-17,4,3,2023,17,1,0.0,0,0,3812779,16416,Tashkent,11417.98,11407.1,0.000954
2023-03-18,5,3,2023,18,1,0.0,0,0,2854431,15526,Samarkand,11417.98,11390.26,0.002434
2023-03-19,6,3,2023,19,1,0.0,0,0,2782456,18069,Samarkand,11417.98,11390.26,0.002434
2023-03-20,0,3,2023,20,1,0.0,0,1,4475567,16723,Tashkent,11417.98,11402.11,0.001392
2023-03-21,1,3,2023,21,1,0.0,0,1,5055242,15775,Fergana,11417.98,11420.26,-0.0002
2023-03-22,2,3,2023,22,1,1.0,0,1,4773280,17509,Samarkand,11417.98,11446.04,-0.002452
2023-03-23,3,3,2023,23,1,1.0,0,1,4757533,18031,Tashkent,11375.05,11449.6,-0.006511
2023-03-24,4,3,2023,24,1,1.0,0,0,3246852,17302,Tashkent,11391.23,11417.98,-0.002343
2023-03-25,5,3,2023,25,1,1.0,1,0,3074048,17037,Tashkent,11408.02,11417.98,-0.000872
2023-03-26,6,3,2023,26,1,1.0,0,0,2632555,17280,Andijan,11408.02,11417.98,-0.000872
2023-03-27,0,3,2023,27,1,1.0,0,0,3183351,17114,Fergana,11430.07,11417.98,0.001059
2023-03-28,1,3,2023,28,1,1.0,0,0,3358648,16336,Tashkent,11405.48,11417.98,-0.001095
2023-03-29,2,3,2023,29,1,1.0,0,0,3423187,16846,Tashkent,11391.94,11417.98,-0.002281
2023-03-30,3,3,2023,30,1,1.0,0,0,3487378,17838,Samarkand,11415.05,11375.05,0.003516
2023-03-31,4,3,2023,31,1,1.0,0,0,3313731,17682,Namangan,11433.21,11391.23,0.003685
2023-04-01,5,4,2023,1,2,1.0,0,0,2019704,17562,Tashkent,11433.21,11408.02,0.002208
2023-04-02,6,4,2023,2,2,1.0,0,0,1966451,16635,Tashkent,11433.21,11408.02,0.002208
